A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.663	-0.078	-3.102	474.581	309.198	4.178	-0.083	58.086	3.978	-17.556	0.493	-0.173	0.053	5560	0.724	0.860	-0.193	-1.471	0.146	0.908	0.016	
-2.663	-0.077	-3.102	474.656	309.309	4.238	-0.050	58.076	3.982	-17.620	0.493	-0.137	0.057	5568	0.724	0.860	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.077	-3.102	474.710	309.395	4.310	-0.147	57.956	3.949	-17.762	0.493	-0.078	0.056	5582	0.724	0.860	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.077	-3.102	474.729	309.427	4.351	-0.173	57.789	3.906	-17.725	0.492	-0.074	0.056	5592	0.724	0.860	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.077	-3.102	474.747	309.452	4.395	-0.159	57.705	3.880	-17.687	0.491	-0.090	0.056	5597	0.724	0.860	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.077	-3.102	474.758	309.464	4.429	-0.142	57.819	3.883	-17.654	0.484	-0.081	0.056	5603	0.724	0.859	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.077	-3.102	474.774	309.482	4.517	-0.155	57.916	3.926	-17.630	0.489	-0.092	0.054	5610	0.724	0.859	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.077	-3.102	474.778	309.486	4.559	-0.179	58.115	3.937	-17.671	0.488	-0.120	0.054	5615	0.724	0.859	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.077	-3.102	474.784	309.490	4.603	-0.285	58.202	3.939	-17.732	0.489	-0.132	0.055	5619	0.724	0.859	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.787	309.491	4.662	-0.410	58.137	3.922	-17.713	0.485	-0.150	0.056	5625	0.724	0.859	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.788	309.490	4.699	-0.461	58.115	3.865	-17.649	0.482	-0.159	0.056	5629	0.724	0.859	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.794	309.486	4.755	-0.409	58.086	3.863	-17.703	0.475	-0.158	0.053	5633	0.724	0.859	-0.192	-1.471	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.801	309.480	4.803	-0.324	58.141	3.921	-17.736	0.477	-0.156	0.051	5640	0.724	0.859	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.811	309.472	4.865	-0.132	58.194	3.991	-17.804	0.484	-0.149	0.049	5644	0.724	0.858	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.818	309.465	4.917	-0.052	58.194	4.023	-17.768	0.498	-0.149	0.051	5651	0.724	0.858	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.824	309.453	4.988	-0.078	58.026	4.017	-17.664	0.494	-0.147	0.049	5656	0.724	0.858	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.832	309.449	5.042	-0.117	58.037	3.990	-17.659	0.491	-0.146	0.049	5663	0.724	0.858	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.102	474.841	309.445	5.087	-0.152	58.148	3.981	-17.639	0.489	-0.138	0.051	5668	0.724	0.858	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.103	474.858	309.442	5.160	-0.138	58.261	3.995	-17.679	0.487	-0.139	0.047	5673	0.724	0.858	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.103	474.872	309.439	5.209	-0.109	58.287	4.020	-17.670	0.491	-0.118	0.048	5677	0.724	0.858	-0.192	-1.472	0.146	0.907	0.016	
-2.663	-0.076	-3.103	474.894	309.428	5.296	-0.051	58.147	4.030	-17.667	0.494	-0.114	0.046	5685	0.724	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.076	-3.103	474.907	309.422	5.338	-0.035	58.077	4.024	-17.650	0.497	-0.102	0.047	5689	0.723	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.076	-3.103	474.927	309.412	5.403	-0.047	58.097	4.014	-17.671	0.490	-0.095	0.048	5693	0.723	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.076	-3.103	474.945	309.405	5.462	-0.075	58.133	4.008	-17.657	0.489	-0.103	0.047	5700	0.723	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.075	-3.103	474.968	309.389	5.541	-0.087	58.076	4.010	-17.628	0.494	-0.117	0.046	5705	0.723	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.075	-3.103	474.983	309.374	5.594	-0.071	58.066	4.005	-17.620	0.497	-0.126	0.046	5712	0.723	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.001	309.354	5.656	0.012	57.969	4.010	-17.569	0.486	-0.156	0.046	5717	0.723	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.017	309.338	5.711	-0.019	58.064	4.002	-17.562	0.491	-0.171	0.045	5724	0.723	0.857	-0.192	-1.472	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.043	309.320	5.792	-0.082	58.340	3.967	-17.596	0.482	-0.182	0.041	5728	0.723	0.856	-0.192	-1.473	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.061	309.307	5.848	-0.148	58.275	3.959	-17.600	0.481	-0.193	0.042	5735	0.723	0.856	-0.192	-1.473	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.085	309.278	5.927	-0.153	58.166	3.943	-17.574	0.471	-0.200	0.034	5741	0.723	0.856	-0.192	-1.473	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.105	309.256	5.985	-0.153	58.136	3.902	-17.495	0.466	-0.231	0.029	5749	0.723	0.856	-0.192	-1.473	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.134	309.228	6.069	-0.160	58.267	3.867	-17.562	0.454	-0.214	0.025	5757	0.723	0.856	-0.192	-1.473	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.151	309.208	6.121	-0.087	58.229	3.913	-17.575	0.467	-0.213	0.022	5762	0.723	0.856	-0.192	-1.473	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.174	309.163	6.206	0.020	58.174	3.920	-17.560	0.482	-0.228	0.018	5770	0.723	0.856	-0.192	-1.473	0.146	0.907	0.016	
-2.664	-0.075	-3.103	475.191	309.126	6.274	0.093	58.073	3.932	-17.553	0.475	-0.196	0.016	5777	0.723	0.855	-0.192	-1.473	0.146	0.907	0.016	
-2.665	-0.075	-3.103	475.209	309.094	6.333	0.108	58.230	3.917	-17.531	0.475	-0.245	0.013	5784	0.723	0.855	-0.192	-1.473	0.146	0.907	0.016	
-2.665	-0.075	-3.103	475.234	309.062	6.403	0.017	58.284	3.892	-17.599	0.471	-0.224	0.011	5790	0.723	0.855	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.254	309.036	6.459	-0.046	58.287	3.897	-17.575	0.467	-0.259	0.010	5797	0.722	0.855	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.291	308.980	6.550	-0.075	58.037	3.941	-17.389	0.493	-0.277	0.007	5804	0.722	0.855	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.323	308.950	6.608	-0.030	58.078	3.947	-17.464	0.487	-0.288	0.006	5813	0.722	0.855	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.368	308.917	6.671	0.003	58.180	3.983	-17.579	0.489	-0.278	0.007	5821	0.722	0.855	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.447	308.870	6.760	0.038	58.159	3.990	-17.499	0.490	-0.293	0.006	5835	0.722	0.855	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.515	308.835	6.822	0.105	58.189	3.973	-17.497	0.485	-0.288	0.007	5844	0.722	0.854	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.569	308.807	6.870	0.169	58.219	3.950	-17.504	0.476	-0.282	0.006	5849	0.722	0.854	-0.192	-1.473	0.146	0.908	0.016	
-2.665	-0.075	-3.103	475.614	308.782	6.907	0.181	58.132	3.953	-17.525	0.474	-0.265	0.007	5857	0.722	0.854	-0.192	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	475.657	308.759	6.942	0.066	58.164	3.928	-17.576	0.481	-0.265	0.008	5862	0.722	0.854	-0.192	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	475.708	308.737	6.982	-0.110	58.160	3.887	-17.630	0.480	-0.263	0.008	5870	0.722	0.854	-0.192	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	475.759	308.713	7.021	-0.169	58.141	3.900	-17.633	0.486	-0.265	0.007	5877	0.722	0.854	-0.192	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	475.806	308.687	7.053	-0.130	58.053	3.909	-17.656	0.485	-0.255	0.003	5883	0.721	0.854	-0.192	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	475.863	308.654	7.090	-0.066	58.041	3.911	-17.654	0.486	-0.253	0.003	5890	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	475.932	308.614	7.135	-0.015	58.070	3.949	-17.622	0.495	-0.248	0.002	5896	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	476.006	308.572	7.180	0.060	58.215	3.979	-17.659	0.494	-0.248	-0.002	5904	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	476.079	308.531	7.221	0.132	58.211	4.000	-17.691	0.498	-0.242	-0.005	5914	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	476.149	308.489	7.258	0.203	58.151	4.002	-17.657	0.499	-0.244	-0.007	5920	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	476.207	308.460	7.289	0.128	58.159	3.986	-17.707	0.502	-0.248	-0.008	5929	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	476.268	308.430	7.322	0.044	58.155	4.000	-17.722	0.501	-0.247	-0.009	5937	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	476.311	308.410	7.344	-0.003	58.086	4.032	-17.693	0.511	-0.254	-0.012	5942	0.721	0.854	-0.193	-1.473	0.146	0.908	0.016	
-2.666	-0.074	-3.103	476.361	308.385	7.368	-0.017	58.000	4.024	-17.669	0.508	-0.261	-0.014	5950	0.721	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.419	308.359	7.394	-0.026	57.990	4.010	-17.670	0.497	-0.268	-0.016	5956	0.721	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.464	308.340	7.416	0.007	58.023	4.026	-17.706	0.497	-0.266	-0.015	5963	0.721	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.517	308.317	7.440	0.086	58.080	4.047	-17.719	0.496	-0.264	-0.015	5969	0.721	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.562	308.299	7.461	0.168	58.119	4.040	-17.719	0.498	-0.266	-0.014	5977	0.721	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.619	308.278	7.486	0.198	58.131	4.022	-17.709	0.496	-0.263	-0.013	5985	0.721	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.658	308.266	7.505	0.188	58.146	4.018	-17.750	0.486	-0.258	-0.013	5991	0.721	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.702	308.255	7.524	0.195	58.151	4.039	-17.753	0.495	-0.257	-0.012	5998	0.720	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.747	308.245	7.543	0.138	58.098	4.066	-17.773	0.503	-0.258	-0.010	6003	0.720	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.778	308.240	7.556	0.075	58.058	4.049	-17.774	0.497	-0.256	-0.008	6012	0.720	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.811	308.233	7.570	-0.005	57.996	4.014	-17.760	0.496	-0.264	-0.010	6018	0.720	0.854	-0.193	-1.472	0.146	0.908	0.016	
-2.667	-0.073	-3.103	476.845	308.226	7.585	-0.030	57.983	3.995	-17.727	0.488	-0.274	-0.014	6025	0.720	0.854	-0.193	-1.472	0.146	0.908	0.016	
